Resistance Nominal (Ω),Capacitance Nominal (F),Resistance Actual (Ω),Capacitance Actual (F),Frequency Nominal (Hz),Frequency Actual (Hz),R Tolerance,C Tolerance
899000.0,1.6161699999999998e-07,905240.4925942754,1.6117894967361348e-07,1.0954016706417675,1.090806803450128,0.01,0.01
899000.0,1.6161699999999998e-07,888887.2004115351,1.6809356329833604e-07,1.0954016706417675,1.0651785087811025,0.05,0.05
899000.0,1.6161699999999998e-07,868052.6489476698,1.6128867829958643e-07,1.0954016706417675,1.1367636606396787,0.1,0.1
899000.0,1.7171799999999998e-07,905012.5499186622,1.7049439283361786e-07,1.030966653490668,1.0314672169053238,0.01,0.01
899000.0,1.7171799999999998e-07,896217.2394975511,1.7236792210060582e-07,1.030966653490668,1.0302684289873612,0.05,0.05
899000.0,1.7171799999999998e-07,923731.6321928994,1.7816184316550067e-07,1.030966653490668,0.9670738028245263,0.1,0.1
899000.0,1.8181899999999997e-07,894823.1816089975,1.8257611663059486e-07,0.973691043312913,0.9741793952624636,0.01,0.01
899000.0,1.8181899999999997e-07,867231.9307662788,1.86331589548768e-07,0.973691043312913,0.9849141637439817,0.05,0.05
899000.0,1.8181899999999997e-07,862657.2535294744,1.6703348307875793e-07,0.973691043312913,1.1045320339025533,0.1,0.1
899000.0,1.9192e-07,892152.7273733532,1.9257394741094625e-07,0.922444413318625,0.9263676732872731,0.01,0.01
899000.0,1.9192e-07,905432.7554874048,1.9468815855977368e-07,0.922444413318625,0.9028682738532705,0.05,0.05
899000.0,1.9192e-07,862562.7880035061,1.7903302528342392e-07,0.922444413318625,1.0306145347458109,0.1,0.1
899000.0,2.0202099999999998e-07,891187.8778269532,2.0255989298690547e-07,0.8763224209567844,0.8816524166318951,0.01,0.01
899000.0,2.0202099999999998e-07,880087.9652885486,1.953507468960298e-07,0.8763224209567844,0.9257185646968318,0.05,0.05
899000.0,2.0202099999999998e-07,934717.339296948,2.080493222380851e-07,0.8763224209567844,0.8184148995106679,0.1,0.1
899000.0,2.1212199999999997e-07,890389.1596075818,2.1088390700351154e-07,0.8345929785883149,0.8476114771890138,0.01,0.01
899000.0,2.1212199999999997e-07,941971.3860088028,2.1994045216800615e-07,0.8345929785883149,0.7682053148458834,0.05,0.05
899000.0,2.1212199999999997e-07,840366.6869460418,2.1189824682471323e-07,0.8345929785883149,0.8937662272712954,0.1,0.1
899000.0,2.22223e-07,891173.8777106483,2.2124467796291527e-07,0.7966571048186305,0.8072068732778352,0.01,0.01
899000.0,2.22223e-07,912872.1199605798,2.2393102878688703e-07,0.7966571048186305,0.7785668581139016,0.05,0.05
899000.0,2.22223e-07,944463.4413934292,2.418203006262186e-07,0.7966571048186305,0.6968546833271483,0.1,0.1
899000.0,2.3232399999999998e-07,895564.3648855677,2.3067137430916477e-07,0.7620199884820791,0.7704236821673566,0.01,0.01
899000.0,2.3232399999999998e-07,925598.4018990443,2.4018108757525956e-07,0.7620199884820791,0.7159104940426466,0.05,0.05
899000.0,2.3232399999999998e-07,887484.1107776301,2.1628855427899786e-07,0.7620199884820791,0.8291364496709566,0.1,0.1
899000.0,2.4242499999999995e-07,891271.0984267258,2.432424312519024e-07,0.7302692866004353,0.734126620153318,0.01,0.01
899000.0,2.4242499999999995e-07,879584.1292175711,2.514365666835956e-07,0.7302692866004353,0.7196383667437896,0.05,0.05
899000.0,2.4242499999999995e-07,862505.8029787125,2.5088897100227065e-07,0.7302692866004353,0.7354895992637949,0.1,0.1
899000.0,2.5252599999999994e-07,896717.8800356435,2.546605988213934e-07,0.7010586308107306,0.6969514825438851,0.01,0.01
899000.0,2.5252599999999994e-07,891347.126863043,2.465929477537694e-07,0.7010586308107306,0.7240901014029227,0.05,0.05
899000.0,2.5252599999999994e-07,828756.1417198911,2.751495154151145e-07,0.7010586308107306,0.6979504948078437,0.1,0.1
899000.0,2.6262699999999993e-07,905963.9503024584,2.6304981285998474e-07,0.674094939987551,0.6678381397991893,0.01,0.01
899000.0,2.6262699999999993e-07,942718.4287605206,2.585747645473996e-07,0.674094939987551,0.652908010175206,0.05,0.05
899000.0,2.6262699999999993e-07,818954.1360109904,2.413325695723584e-07,0.674094939987551,0.8052757370630272,0.1,0.1
899000.0,2.727279999999999e-07,905264.7691430064,2.7339910094488253e-07,0.649128552272266,0.6430539801469614,0.01,0.01
899000.0,2.727279999999999e-07,858258.5795982878,2.6922439524535234e-07,0.649128552272266,0.6887911652212733,0.05,0.05
899000.0,2.727279999999999e-07,957482.5791191893,2.6998669737894156e-07,0.649128552272266,0.6156684295877839,0.1,0.1
899000.0,2.8282899999999997e-07,892316.1646492361,2.817395310974995e-07,0.6259454716599449,0.6330726968927383,0.01,0.01
899000.0,2.8282899999999997e-07,890751.16974244,2.734979076237017e-07,0.6259454716599449,0.6532955834012983,0.05,0.05
899000.0,2.8282899999999997e-07,867749.9564483999,2.763426491274155e-07,0.6259454716599449,0.6637088589750821,0.1,0.1
899000.0,2.9292999999999996e-07,899823.2340400696,2.935431080948643e-07,0.6043612187352287,0.6025471554927796,0.01,0.01
899000.0,2.9292999999999996e-07,932671.0649110118,2.902040431727878e-07,0.6043612187352287,0.5880146811318061,0.05,0.05
899000.0,2.9292999999999996e-07,956720.2746279859,3.1406842600427637e-07,0.6043612187352287,0.5296767084884326,0.1,0.1
899000.0,3.0303099999999996e-07,893772.4221504666,3.036189515125781e-07,0.5842159112569688,0.5864949882727534,0.01,0.01
899000.0,3.0303099999999996e-07,861106.2932009688,3.1367557776310626e-07,0.5842159112569688,0.5892270307504419,0.05,0.05
899000.0,3.0303099999999996e-07,930938.2604888177,3.155084667777367e-07,0.5842159112569688,0.5418614237655035,0.1,0.1
899000.0,3.1313199999999995e-07,896012.9164930608,3.15943390771267e-07,0.5653702968847341,0.5622074374237943,0.01,0.01
899000.0,3.1313199999999995e-07,898461.2536913514,3.0447018574512494e-07,0.5653702968847341,0.5818030674434477,0.05,0.05
899000.0,3.1313199999999995e-07,864874.8355128042,2.9560424362558726e-07,0.5653702968847341,0.6225241532329137,0.1,0.1
899000.0,3.2323299999999994e-07,891851.9017427978,3.210056350510113e-07,0.5477025297667953,0.5559231156733448,0.01,0.01
899000.0,3.2323299999999994e-07,898925.5396427264,3.3389185375024777e-07,0.5477025297667953,0.5302621017325154,0.05,0.05
899000.0,3.2323299999999994e-07,930594.8518122893,3.122464606069793e-07,0.5477025297667953,0.5477242404529953,0.1,0.1
899000.0,3.3333399999999993e-07,897208.3471843882,3.3659803679944373e-07,0.5311055332012653,0.5270056212771225,0.01,0.01
899000.0,3.3333399999999993e-07,876554.5060242972,3.3184022332290055e-07,0.5311055332012653,0.5471572750781774,0.05,0.05
899000.0,3.3333399999999993e-07,988652.8633975763,3.018373170953533e-07,0.5311055332012653,0.5333390354583337,0.1,0.1
899000.0,3.434349999999999e-07,890571.5103177129,3.4045566191696897e-07,0.5154848277086219,0.5249171627991829,0.01,0.01
899000.0,3.434349999999999e-07,867577.9975809561,3.547742877089681e-07,0.5154848277086219,0.517082054152684,0.05,0.05
899000.0,3.434349999999999e-07,883384.4974309733,3.35889915593472e-07,0.5154848277086219,0.5363810089638644,0.1,0.1
899000.0,3.535359999999999e-07,899800.138180571,3.521440646492547e-07,0.5007567314336038,0.5022890416243107,0.01,0.01
899000.0,3.535359999999999e-07,904358.082632833,3.5809447164925294e-07,0.5007567314336038,0.49145311362998895,0.05,0.05
899000.0,3.535359999999999e-07,819359.247729184,3.2870316936421906e-07,0.5007567314336038,0.5909379487277919,0.1,0.1
899000.0,3.636369999999999e-07,900059.6694968337,3.657606959672819e-07,0.4868468604792982,0.4834502560533948,0.01,0.01
899000.0,3.636369999999999e-07,876594.7459818556,3.546660408264266e-07,0.4868468604792982,0.5119194864045971,0.05,0.05
899000.0,3.636369999999999e-07,841768.0778214108,3.5385904381156703e-07,0.4868468604792982,0.5343150165918599,0.1,0.1
899000.0,3.7373799999999995e-07,893593.4731687041,3.7441913019020067e-07,0.4736888724296447,0.4756879099779642,0.01,0.01
899000.0,3.7373799999999995e-07,908373.7638188092,3.910333782585772e-07,0.4736888724296447,0.4480657207417343,0.05,0.05
899000.0,3.7373799999999995e-07,847927.1782405835,3.574500685096478e-07,0.4736888724296447,0.5251050455158845,0.1,0.1
899000.0,3.8383899999999995e-07,898260.5813113755,3.838284201580179e-07,0.4612234082626063,0.46161579588679313,0.01,0.01
899000.0,3.8383899999999995e-07,931179.6099547417,3.651914552093108e-07,0.4612234082626063,0.4680217828771011,0.05,0.05
899000.0,3.8383899999999995e-07,970095.6805424497,3.831044534709496e-07,0.4612234082626063,0.4282411141188922,0.1,0.1
899000.0,3.9393999999999994e-07,907101.4004297253,3.9662793592967155e-07,0.44939719704551595,0.4423652405370656,0.01,0.01
899000.0,3.9393999999999994e-07,911155.3051670671,3.919500402686959e-07,0.44939719704551595,0.44565318024787415,0.05,0.05
899000.0,3.9393999999999994e-07,839877.6814722654,4.3179091670023146e-07,0.44939719704551595,0.43886463834743533,0.1,0.1
899000.0,4.0404099999999993e-07,891491.9664622368,4.053066928977048e-07,0.4381622949257885,0.44047262475294124,0.01,0.01
899000.0,4.0404099999999993e-07,870734.6861812595,3.92758851344305e-07,0.4381622949257885,0.4653806322160789,0.05,0.05
899000.0,4.0404099999999993e-07,856055.9099873449,4.363665613019194e-07,0.4381622949257885,0.4260558555818951,0.1,0.1
899000.0,4.141419999999999e-07,900752.8210697336,4.1052467736350284e-07,0.42747543548857764,0.4304029429512075,0.01,0.01
899000.0,4.141419999999999e-07,858811.8607227419,4.1566991844198426e-07,0.42747543548857764,0.44583432473375684,0.05,0.05
899000.0,4.141419999999999e-07,817971.1789232414,4.493673379311955e-07,0.42747543548857764,0.43299275264243353,0.1,0.1
899000.0,4.242429999999999e-07,907664.665020886,4.2208325240293857e-07,0.4172974729202616,0.41542878207026257,0.01,0.01
899000.0,4.242429999999999e-07,928383.2590012441,4.409343435948105e-07,0.4172974729202616,0.38879341852098265,0.05,0.05
899000.0,4.242429999999999e-07,941062.7230105775,4.549692564575939e-07,0.4172974729202616,0.3717230653437092,0.1,0.1
899000.0,4.343439999999999e-07,907486.36958281,4.357150049130523e-07,0.4075929028698694,0.40251076952697135,0.01,0.01
899000.0,4.343439999999999e-07,903870.784107367,4.5059313730025567e-07,0.4075929028698694,0.3907771937267954,0.05,0.05
899000.0,4.343439999999999e-07,983690.0370620339,4.4515760110004357e-07,0.4075929028698694,0.3634528388906584,0.1,0.1
899000.0,4.4444499999999995e-07,893572.1135769377,4.485553161540521e-07,0.39832944864743786,0.3970768029538932,0.01,0.01
899000.0,4.4444499999999995e-07,855965.002275344,4.339189435590891e-07,0.39832944864743786,0.42850462427743635,0.05,0.05
899000.0,4.4444499999999995e-07,840586.6376476741,4.07943550198762e-07,0.39832944864743786,0.46412779604923077,0.1,0.1
899000.0,4.5454599999999995e-07,896652.3674512168,4.5245620181719923e-07,0.38947770259580006,0.39230106458995306,0.01,0.01
899000.0,4.5454599999999995e-07,905739.9494057667,4.5873933340363805e-07,0.38947770259580006,0.3830457330886282,0.05,0.05
899000.0,4.5454599999999995e-07,846847.3478453949,4.269847047278349e-07,0.38947770259580006,0.4401520021625307,0.1,0.1
899000.0,4.6464699999999994e-07,900598.8723336526,4.635967333950938e-07,0.38101081423986494,0.3811960270584246,0.01,0.01
899000.0,4.6464699999999994e-07,905952.9685244341,4.4961067647116994e-07,0.38101081423986494,0.39073099546210327,0.05,0.05
899000.0,4.6464699999999994e-07,926126.953665117,4.7127563074313154e-07,0.38101081423986494,0.36464866200657786,0.1,0.1
899000.0,4.7474799999999993e-07,906746.7576377067,4.7650793234432084e-07,0.37290421824654457,0.368352808679346,0.01,0.01
899000.0,4.7474799999999993e-07,929257.1049550315,4.935725826718034e-07,0.37290421824654457,0.3470029877285144,0.05,0.05
899000.0,4.7474799999999993e-07,988254.2608254337,4.275898752878867e-07,0.37290421824654457,0.37663790285175724,0.1,0.1
899000.0,4.84849e-07,897409.3691726283,4.878929090894412e-07,0.3651353963896193,0.36350051127754357,0.01,0.01
899000.0,4.84849e-07,921681.3473488281,4.6861777437203926e-07,0.3651353963896193,0.36848564690466723,0.05,0.05
899000.0,4.84849e-07,864949.8057833288,4.891804177361042e-07,0.3651353963896193,0.3761492173923637,0.1,0.1
899000.0,4.9495e-07,903871.4951632179,4.918336636965766e-07,0.3576836686617042,0.3580100269344511,0.01,0.01
899000.0,4.9495e-07,901418.6431056766,4.756886672377382e-07,0.3576836686617042,0.371168225666503,0.05,0.05
899000.0,4.9495e-07,915311.0318137133,5.044154941479042e-07,0.3576836686617042,0.34471725005525283,0.1,0.1
899000.0,5.05051e-07,890551.328859634,5.070163161489422e-07,0.35053000945272955,0.35248386358761336,0.01,0.01
899000.0,5.05051e-07,877333.6484974639,5.268382628918824e-07,0.35053000945272955,0.3443325162915101,0.05,0.05
899000.0,5.05051e-07,968897.0726432512,4.6884358992725433e-07,0.35053000945272955,0.3503599899476775,0.1,0.1
899000.0,5.15152e-07,898005.198306577,5.151370257157848e-07,0.34365688535444006,0.3440475858847677,0.01,0.01
899000.0,5.15152e-07,865499.5076320916,5.120365763203479e-07,0.34365688535444006,0.35913052585957256,0.05,0.05
899000.0,5.15152e-07,845183.5973431306,5.26856513000244e-07,0.34365688535444006,0.3574182453679569,0.1,0.1
899000.0,5.252529999999999e-07,895172.2807757915,5.245960753393956e-07,0.33704811167972487,0.3389131880504899,0.01,0.01
899000.0,5.252529999999999e-07,856892.3982098843,5.431700614041741e-07,0.33704811167972487,0.34194638531203486,0.05,0.05
899000.0,5.252529999999999e-07,878307.7107514192,5.679440710685126e-07,0.33704811167972487,0.31905669779651413,0.1,0.1
899000.0,5.35354e-07,897249.5852848667,5.400898500398123e-07,0.33068872522501097,0.3284285097919444,0.01,0.01
899000.0,5.35354e-07,909329.1916111843,5.573879453265058e-07,0.33068872522501097,0.31400851605348606,0.05,0.05
899000.0,5.35354e-07,896654.4762995606,5.714505174711312e-07,0.33068872522501097,0.31061067715428825,0.1,0.1
899000.0,5.454549999999999e-07,900075.6024877615,5.462451986046907e-07,0.3245648711701434,0.3237080571269403,0.01,0.01
899000.0,5.454549999999999e-07,880491.0586884108,5.257701054413572e-07,0.3245648711701434,0.34379479119972345,0.05,0.05
899000.0,5.454549999999999e-07,937598.4330694946,5.541535040317384e-07,0.3245648711701434,0.3063184635959514,0.1,0.1
899000.0,5.55556e-07,891285.3550877866,5.581426609563606e-07,0.3186637023164371,0.31993234001726295,0.01,0.01
899000.0,5.55556e-07,862479.4841266458,5.501067870522215e-07,0.3186637023164371,0.3354473421624839,0.05,0.05
899000.0,5.55556e-07,915278.3268269858,5.252857153355246e-07,0.3186637023164371,0.3310330551679015,0.1,0.1
899000.0,5.65657e-07,902173.25722522,5.609611203736624e-07,0.31297328912063405,0.31448317867009684,0.01,0.01
899000.0,5.65657e-07,939367.2544966454,5.487164364224103e-07,0.31297328912063405,0.3087711713049329,0.05,0.05
899000.0,5.65657e-07,899503.5633829111,5.4137260325654e-07,0.31297328912063405,0.32682928921644155,0.1,0.1
899000.0,5.75758e-07,895134.3451628564,5.753919903022282e-07,0.3074825391989526,0.30900684427347724,0.01,0.01
899000.0,5.75758e-07,939530.1620829545,6.021229547044014e-07,0.3074825391989526,0.28133529528091095,0.05,0.05
899000.0,5.75758e-07,885158.4310181284,5.350866919719185e-07,0.3074825391989526,0.33602761652140206,0.1,0.1
899000.0,5.85859e-07,900164.1171354854,5.906818981738858e-07,0.3021811251582898,0.29932622804939757,0.01,0.01
899000.0,5.85859e-07,866226.3734268724,6.026482278590309e-07,0.3021811251582898,0.3048771286333416,0.05,0.05
899000.0,5.85859e-07,970827.6511804865,5.369758053262201e-07,0.3021811251582898,0.3052975198241331,0.1,0.1
899000.0,5.959599999999999e-07,898729.9293115471,5.92432281701837e-07,0.2970594197666127,0.2989180990181281,0.01,0.01
899000.0,5.959599999999999e-07,921588.1564075217,6.140131118573806e-07,0.2970594197666127,0.28125846449911657,0.05,0.05
899000.0,5.959599999999999e-07,854493.000843859,5.670169742795085e-07,0.2970594197666127,0.32848501441730954,0.1,0.1
899000.0,6.06061e-07,904984.8601382005,6.103951639706463e-07,0.2921084376062979,0.2881162368511818,0.01,0.01
899000.0,6.06061e-07,940062.4742948156,6.119818934560868e-07,0.2921084376062979,0.27664628458862783,0.05,0.05
899000.0,6.06061e-07,838598.0444043536,5.689111553883871e-07,0.2921084376062979,0.3335967697777456,0.1,0.1
899000.0,6.161619999999999e-07,899335.3812153765,6.174417110807316e-07,0.2873197824664788,0.28661735727925497,0.01,0.01
899000.0,6.161619999999999e-07,863559.3210619289,6.128117853575511e-07,0.2873197824664788,0.30074668329943244,0.05,0.05
899000.0,6.161619999999999e-07,823050.732908135,6.734251550502874e-07,0.2873197824664788,0.28714693878467823,0.1,0.1
899000.0,6.26263e-07,891887.0076998603,6.246582620590401e-07,0.28268559982644753,0.2856720856837595,0.01,0.01
899000.0,6.26263e-07,871798.7602394961,6.138197961480169e-07,0.28268559982644753,0.29741508609372447,0.05,0.05
899000.0,6.26263e-07,975346.7582338604,6.515237792677941e-07,0.28268559982644753,0.250455639780394,0.1,0.1
899000.0,6.363639999999999e-07,894106.4094785262,6.422906814007535e-07,0.27819853386444005,0.277140057237117,0.01,0.01
899000.0,6.363639999999999e-07,910412.1114014436,6.63339431055372e-07,0.27819853386444005,0.2635398479895668,0.05,0.05
899000.0,6.363639999999999e-07,976247.806079467,6.824774786424012e-07,0.27819853386444005,0.23887556993983097,0.1,0.1
899000.0,6.46465e-07,903641.2732960002,6.453195936500973e-07,0.27385168849684133,0.2729287091299915,0.01,0.01
899000.0,6.46465e-07,928356.0482581847,6.377350058434541e-07,0.27385168849684133,0.2688223070982538,0.05,0.05
899000.0,6.46465e-07,848053.0343413842,6.995343553880758e-07,0.27385168849684133,0.2682798599217699,0.1,0.1
899000.0,6.56566e-07,905659.8435212555,6.631253882122753e-07,0.26963859201376633,0.2650082317862313,0.01,0.01
899000.0,6.56566e-07,891607.3004032305,6.799496716239304e-07,0.26963859201376633,0.26252444407060394,0.05,0.05
899000.0,6.56566e-07,888695.6320030863,7.07872738015414e-07,0.26963859201376633,0.25299497727803827,0.1,0.1
899000.0,6.666669999999999e-07,898261.3124995795,6.732516459659204e-07,0.2655531649295833,0.26317220090085924,0.01,0.01
899000.0,6.666669999999999e-07,899740.8884836708,6.746321364251423e-07,0.2655531649295833,0.26220178815194073,0.05,0.05
899000.0,6.666669999999999e-07,843903.4531774267,6.867147801703155e-07,0.2655531649295833,0.2746318945140523,0.1,0.1
899000.0,6.76768e-07,906362.080251505,6.819960723652877e-07,0.2615896907124901,0.2574758677981447,0.01,0.01
899000.0,6.76768e-07,898489.7873209092,7.025491048671699e-07,0.2615896907124901,0.25213335443568974,0.05,0.05
899000.0,6.76768e-07,816587.612875963,6.326110132531535e-07,0.2615896907124901,0.3080921235500114,0.1,0.1
899000.0,6.868689999999999e-07,892205.043550123,6.829384520811185e-07,0.2577427890967718,0.26120043257182723,0.01,0.01
899000.0,6.868689999999999e-07,907013.4829348141,7.123635232488202e-07,0.2577427890967718,0.24632285831864092,0.05,0.05
